mes,dia,hora,provincia,canton,zona,num_fallecido,num_lesionado,total_victimas,clase,causa,mes_num,dia_semana_num,hora_num,franja_horaria,anio,fecha_mes,total_victimas_calculado,total_victimas_inconsistente,id_siniestro
ENERO,MIERCOLES,12:00 A 12:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,OTROS,EXCESO VELOCIDAD,1,3,12,TARDE,2019,2019-01-01,1,False,126
ENERO,MIERCOLES,16:00 A 16:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,1,0,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,16,TARDE,2019,2019-01-01,1,False,127
ENERO,MIERCOLES,16:00 A 16:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,ESTRELLAMIENTOS,EXCESO VELOCIDAD,1,3,16,TARDE,2019,2019-01-01,0,False,128
ENERO,MIERCOLES,12:00 A 12:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,URBANA,0,1,1,CAIDA DE PASAJEROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,12,TARDE,2019,2019-01-01,1,False,129
ENERO,MIERCOLES,20:00 A 20:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,URBANA,0,1,1,ATROPELLOS,IMPRUDENCIA DEL PEATON,1,3,20,NOCHE,2019,2019-01-01,1,False,130
ENERO,MIERCOLES,18:00 A 18:59,GUAYAS,DAULE,URBANA,0,1,1,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,3,18,NOCHE,2019,2019-01-01,1,False,131
ENERO,MIERCOLES,14:00 A 14:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,14,TARDE,2019,2019-01-01,1,False,132
ENERO,MIERCOLES,09:00 A 09:59,MANABI,MONTECRISTI,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,9,MANANA,2019,2019-01-01,0,False,133
ENERO,MIERCOLES,15:00 A 15:59,GUAYAS,NARANJITO,RURAL,0,2,2,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,15,TARDE,2019,2019-01-01,2,False,134
ENERO,MIERCOLES,22:00 A 22:59,GUAYAS,GUAYAQUIL,RURAL,0,1,1,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,22,NOCHE,2019,2019-01-01,1,False,135
ENERO,MIERCOLES,20:00 A 20:59,MANABI,PORTOVIEJO,RURAL,1,0,1,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,20,NOCHE,2019,2019-01-01,1,False,136
ENERO,MIERCOLES,16:00 A 16:59,MANABI,MONTECRISTI,RURAL,0,2,2,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,16,TARDE,2019,2019-01-01,2,False,137
ENERO,MIERCOLES,17:00 A 17:59,GUAYAS,SAMBORONDON,URBANA,0,0,0,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,17,TARDE,2019,2019-01-01,0,False,138
ENERO,MIERCOLES,08:00 A 08:59,GUAYAS,GUAYAQUIL,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,8,MANANA,2019,2019-01-01,1,False,139
ENERO,MIERCOLES,08:00 A 08:59,MANABI,PORTOVIEJO,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,8,MANANA,2019,2019-01-01,0,False,140
ENERO,MIERCOLES,14:00 A 14:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,14,TARDE,2019,2019-01-01,0,False,141
ENERO,MIERCOLES,10:00 A 10:59,SANTA ELENA,SANTA ELENA,RURAL,0,2,2,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,10,MANANA,2019,2019-01-01,2,False,142
ENERO,MIERCOLES,10:00 A 10:59,GUAYAS,GUAYAQUIL,RURAL,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,10,MANANA,2019,2019-01-01,1,False,143
ENERO,MIERCOLES,12:00 A 12:59,GUAYAS,GUAYAQUIL,RURAL,0,0,0,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,3,12,TARDE,2019,2019-01-01,0,False,144
ENERO,MIERCOLES,06:00 A 06:59,GUAYAS,DAULE,URBANA,0,1,1,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,3,6,MANANA,2019,2019-01-01,1,False,145
ENERO,MIERCOLES,10:00 A 10:59,EL ORO,EL GUABO,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,10,MANANA,2019,2019-01-01,0,False,146
ENERO,MIERCOLES,04:00 A 04:59,EL ORO,ARENILLAS,RURAL,0,0,0,OTROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,4,MADRUGADA,2019,2019-01-01,0,False,147
ENERO,MIERCOLES,00:00 A 00:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RURAL,0,5,5,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,3,0,MADRUGADA,2019,2019-01-01,5,False,148
ENERO,MIERCOLES,00:00 A 00:59,SUCUMBIOS,SUCUMBIOS,RURAL,1,0,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,0,MADRUGADA,2019,2019-01-01,1,False,149
ENERO,MIERCOLES,07:00 A 07:59,TUNGURAHUA,QUERO,RURAL,0,0,0,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,7,MANANA,2019,2019-01-01,0,False,150
ENERO,MIERCOLES,06:00 A 06:59,CANAR,AZOGUES,RURAL,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,6,MANANA,2019,2019-01-01,1,False,151
ENERO,MIERCOLES,08:00 A 08:59,TUNGURAHUA,SANTIAGO DE PILLARO,RURAL,0,2,2,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,8,MANANA,2019,2019-01-01,2,False,152
ENERO,MIERCOLES,15:00 A 15:59,CHIMBORAZO,RIOBAMBA,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,15,TARDE,2019,2019-01-01,0,False,153
ENERO,MIERCOLES,08:00 A 08:59,CHIMBORAZO,RIOBAMBA,RURAL,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,8,MANANA,2019,2019-01-01,1,False,154
ENERO,MIERCOLES,18:00 A 18:59,CANAR,AZOGUES,RURAL,1,0,1,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,18,NOCHE,2019,2019-01-01,1,False,155
ENERO,MIERCOLES,21:00 A 21:59,EL ORO,MACHALA,RURAL,0,1,1,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,3,21,NOCHE,2019,2019-01-01,1,False,156
ENERO,MIERCOLES,13:00 A 13:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,ATROPELLOS,EXCESO VELOCIDAD,1,3,13,TARDE,2019,2019-01-01,1,False,157
ENERO,MIERCOLES,11:00 A 11:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,ESTRELLAMIENTOS,EXCESO VELOCIDAD,1,3,11,MANANA,2019,2019-01-01,1,False,158
ENERO,MIERCOLES,12:00 A 12:59,GUAYAS,GUAYAQUIL,URBANA,0,2,2,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,3,12,TARDE,2019,2019-01-01,2,False,159
ENERO,MIERCOLES,16:00 A 16:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,PERDIDA DE PISTA,EXCESO VELOCIDAD,1,3,16,TARDE,2019,2019-01-01,0,False,160
ENERO,MIERCOLES,12:00 A 12:59,GUAYAS,GUAYAQUIL,URBANA,0,2,2,PERDIDA DE PISTA,EXCESO VELOCIDAD,1,3,12,TARDE,2019,2019-01-01,2,False,161
ENERO,MIERCOLES,14:00 A 14:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,CAIDA DE PASAJEROS,MAL REBASAMIENTO INVADIR CARRIL,1,3,14,TARDE,2019,2019-01-01,1,False,162
ENERO,MIERCOLES,15:00 A 15:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,ESTRELLAMIENTOS,FACTORES CLIMATICOS,1,3,15,TARDE,2019,2019-01-01,0,False,163
ENERO,MIERCOLES,18:00 A 18:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,3,18,NOCHE,2019,2019-01-01,0,False,164
ENERO,MIERCOLES,23:00 A 23:59,GUAYAS,GUAYAQUIL,URBANA,1,0,1,ATROPELLOS,EXCESO VELOCIDAD,1,3,23,NOCHE,2019,2019-01-01,1,False,165
ENERO,JUEVES,08:00 A 08:59,IMBABURA,OTAVALO,URBANA,0,0,0,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,4,8,MANANA,2019,2019-01-01,0,False,166
ENERO,JUEVES,07:00 A 07:59,TUNGURAHUA,AMBATO,URBANA,0,0,0,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,4,7,MANANA,2019,2019-01-01,0,False,167
ENERO,JUEVES,05:00 A 05:59,ESMERALDAS,SAN LORENZO,RURAL,0,3,3,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,5,MADRUGADA,2019,2019-01-01,3,False,168
ENERO,JUEVES,14:00 A 14:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,14,TARDE,2019,2019-01-01,0,False,169
ENERO,JUEVES,06:00 A 06:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,1,1,ATROPELLOS,IMPRUDENCIA DEL PEATON,1,4,6,MANANA,2019,2019-01-01,1,False,170
ENERO,JUEVES,16:00 A 16:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,CAIDA DE PASAJEROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,16,TARDE,2019,2019-01-01,1,False,171
ENERO,JUEVES,18:00 A 18:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,0,0,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,18,NOCHE,2019,2019-01-01,0,False,172
ENERO,JUEVES,04:00 A 04:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,0,0,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,4,MADRUGADA,2019,2019-01-01,0,False,173
ENERO,JUEVES,13:00 A 13:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,13,TARDE,2019,2019-01-01,0,False,174
ENERO,JUEVES,12:00 A 12:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,ATROPELLOS,EMBRIAGUEZ O DROGA,1,4,12,TARDE,2019,2019-01-01,1,False,175
ENERO,JUEVES,06:00 A 06:59,TUNGURAHUA,AMBATO,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,6,MANANA,2019,2019-01-01,0,False,176
ENERO,JUEVES,07:00 A 07:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,7,MANANA,2019,2019-01-01,0,False,177
ENERO,JUEVES,14:00 A 14:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,URBANA,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,14,TARDE,2019,2019-01-01,1,False,178
ENERO,JUEVES,16:00 A 16:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,URBANA,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,16,TARDE,2019,2019-01-01,1,False,179
ENERO,JUEVES,11:00 A 11:59,MANABI,MANTA,URBANA,0,0,0,ESTRELLAMIENTOS,DANOS MECANICOS,1,4,11,MANANA,2019,2019-01-01,0,False,180
ENERO,JUEVES,18:00 A 18:59,AZUAY,CUENCA,URBANA,0,0,0,OTROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,18,NOCHE,2019,2019-01-01,0,False,181
ENERO,JUEVES,22:00 A 22:59,AZUAY,CUENCA,URBANA,0,2,2,PERDIDA DE PISTA,FACTORES CLIMATICOS,1,4,22,NOCHE,2019,2019-01-01,2,False,182
ENERO,JUEVES,20:00 A 20:59,SANTA ELENA,SALINAS,URBANA,0,2,2,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,20,NOCHE,2019,2019-01-01,2,False,183
ENERO,JUEVES,18:00 A 18:59,AZUAY,CUENCA,RURAL,0,0,0,ATROPELLOS,MAL REBASAMIENTO INVADIR CARRIL,1,4,18,NOCHE,2019,2019-01-01,0,False,184
ENERO,JUEVES,17:00 A 17:59,GUAYAS,PLAYAS,URBANA,0,1,1,CAIDA DE PASAJEROS,IMPRUDENCIA DEL PEATON,1,4,17,TARDE,2019,2019-01-01,1,False,185
ENERO,JUEVES,16:00 A 16:59,GUAYAS,MILAGRO,URBANA,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,16,TARDE,2019,2019-01-01,1,False,186
ENERO,JUEVES,12:00 A 12:59,GUAYAS,GUAYAQUIL,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,12,TARDE,2019,2019-01-01,1,False,187
ENERO,JUEVES,07:00 A 07:59,GUAYAS,SALITRE,URBANA,0,1,1,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,7,MANANA,2019,2019-01-01,1,False,188
ENERO,JUEVES,12:00 A 12:59,GUAYAS,SAN JACINTO DE YAGUACHI,URBANA,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,12,TARDE,2019,2019-01-01,1,False,189
ENERO,JUEVES,10:00 A 10:59,GUAYAS,SAN JACINTO DE YAGUACHI,URBANA,0,1,1,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,4,10,MANANA,2019,2019-01-01,1,False,190
ENERO,JUEVES,08:00 A 08:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RURAL,0,2,2,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,8,MANANA,2019,2019-01-01,2,False,191
ENERO,JUEVES,07:00 A 07:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RURAL,0,2,2,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,4,7,MANANA,2019,2019-01-01,2,False,192
ENERO,JUEVES,03:00 A 03:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RURAL,0,0,0,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,3,MADRUGADA,2019,2019-01-01,0,False,193
ENERO,JUEVES,07:00 A 07:59,TUNGURAHUA,QUERO,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,7,MANANA,2019,2019-01-01,0,False,194
ENERO,JUEVES,09:00 A 09:59,CANAR,CANAR,RURAL,1,1,2,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,9,MANANA,2019,2019-01-01,2,False,195
ENERO,JUEVES,22:00 A 22:59,CHIMBORAZO,RIOBAMBA,RURAL,0,1,1,ATROPELLOS,EMBRIAGUEZ O DROGA,1,4,22,NOCHE,2019,2019-01-01,1,False,196
ENERO,JUEVES,15:00 A 15:59,CHIMBORAZO,RIOBAMBA,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,15,TARDE,2019,2019-01-01,0,False,197
ENERO,JUEVES,10:00 A 10:59,GUAYAS,GUAYAQUIL,URBANA,1,1,2,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,4,10,MANANA,2019,2019-01-01,2,False,198
ENERO,JUEVES,10:00 A 10:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,ATROPELLOS,FACTORES CLIMATICOS,1,4,10,MANANA,2019,2019-01-01,1,False,199
ENERO,JUEVES,09:00 A 09:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,4,9,MANANA,2019,2019-01-01,0,False,200
ENERO,JUEVES,15:00 A 15:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,4,15,TARDE,2019,2019-01-01,0,False,201
ENERO,JUEVES,15:00 A 15:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,4,15,TARDE,2019,2019-01-01,0,False,202
ENERO,JUEVES,14:00 A 14:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,4,14,TARDE,2019,2019-01-01,0,False,203
ENERO,JUEVES,19:00 A 19:59,GUAYAS,GUAYAQUIL,URBANA,0,2,2,ATROPELLOS,EXCESO VELOCIDAD,1,4,19,NOCHE,2019,2019-01-01,2,False,204
ENERO,JUEVES,20:00 A 20:59,GUAYAS,GUAYAQUIL,URBANA,0,3,3,VOLCAMIENTOS,EXCESO VELOCIDAD,1,4,20,NOCHE,2019,2019-01-01,3,False,205
ENERO,JUEVES,22:00 A 22:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,4,22,NOCHE,2019,2019-01-01,0,False,206
ENERO,JUEVES,22:00 A 22:59,GUAYAS,GUAYAQUIL,URBANA,0,2,2,ATROPELLOS,EXCESO VELOCIDAD,1,4,22,NOCHE,2019,2019-01-01,2,False,207
ENERO,VIERNES,09:00 A 09:59,TUNGURAHUA,AMBATO,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,9,MANANA,2019,2019-01-01,1,False,208
ENERO,VIERNES,17:00 A 17:59,IMBABURA,PIMAMPIRO,RURAL,3,2,5,PERDIDA DE PISTA,MAL ESTADO DE LA VIA,1,5,17,TARDE,2019,2019-01-01,5,False,209
ENERO,VIERNES,06:00 A 06:59,TUNGURAHUA,AMBATO,URBANA,0,0,0,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,6,MANANA,2019,2019-01-01,0,False,210
ENERO,VIERNES,13:00 A 13:59,TUNGURAHUA,AMBATO,RURAL,0,0,0,ESTRELLAMIENTOS,IMPRUDENCIA DEL PEATON,1,5,13,TARDE,2019,2019-01-01,0,False,211
ENERO,VIERNES,22:00 A 22:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,5,22,NOCHE,2019,2019-01-01,0,False,212
ENERO,VIERNES,22:00 A 22:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,VOLCAMIENTOS,EXCESO VELOCIDAD,1,5,22,NOCHE,2019,2019-01-01,0,False,213
ENERO,VIERNES,18:00 A 18:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,5,18,NOCHE,2019,2019-01-01,0,False,214
ENERO,VIERNES,09:00 A 09:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,ATROPELLOS,IMPRUDENCIA DEL PEATON,1,5,9,MANANA,2019,2019-01-01,1,False,215
ENERO,VIERNES,22:00 A 22:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,1,1,OTROS,DANOS MECANICOS,1,5,22,NOCHE,2019,2019-01-01,1,False,216
ENERO,VIERNES,23:00 A 23:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,23,NOCHE,2019,2019-01-01,0,False,217
ENERO,VIERNES,12:00 A 12:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,12,TARDE,2019,2019-01-01,1,False,218
ENERO,VIERNES,16:00 A 16:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,ATROPELLOS,IMPRUDENCIA DEL PEATON,1,5,16,TARDE,2019,2019-01-01,1,False,219
ENERO,VIERNES,13:00 A 13:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,CAIDA DE PASAJEROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,13,TARDE,2019,2019-01-01,1,False,220
ENERO,VIERNES,23:00 A 23:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,CHOQUES,EMBRIAGUEZ O DROGA,1,5,23,NOCHE,2019,2019-01-01,1,False,221
ENERO,VIERNES,20:00 A 20:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,2,2,PERDIDA DE PISTA,MAL REBASAMIENTO INVADIR CARRIL,1,5,20,NOCHE,2019,2019-01-01,2,False,222
ENERO,VIERNES,17:00 A 17:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,5,17,TARDE,2019,2019-01-01,1,False,223
ENERO,VIERNES,21:00 A 21:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,OTROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,21,NOCHE,2019,2019-01-01,0,False,224
ENERO,VIERNES,17:00 A 17:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,PERDIDA DE PISTA,MAL REBASAMIENTO INVADIR CARRIL,1,5,17,TARDE,2019,2019-01-01,1,False,225
ENERO,VIERNES,18:00 A 18:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,URBANA,0,1,1,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,18,NOCHE,2019,2019-01-01,1,False,226
ENERO,VIERNES,18:00 A 18:59,MANABI,MANTA,URBANA,0,0,0,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,5,18,NOCHE,2019,2019-01-01,0,False,227
ENERO,VIERNES,14:00 A 14:59,AZUAY,CUENCA,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,14,TARDE,2019,2019-01-01,0,False,228
ENERO,VIERNES,23:00 A 23:59,AZUAY,CUENCA,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,23,NOCHE,2019,2019-01-01,0,False,229
ENERO,VIERNES,16:00 A 16:59,GUAYAS,NARANJAL,URBANA,0,1,1,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,5,16,TARDE,2019,2019-01-01,1,False,230
ENERO,VIERNES,12:00 A 12:59,SANTA ELENA,SANTA ELENA,RURAL,0,1,1,OTROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,12,TARDE,2019,2019-01-01,1,False,231
ENERO,VIERNES,20:00 A 20:59,AZUAY,CAMILO PONCE ENRIQUEZ,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,20,NOCHE,2019,2019-01-01,1,False,232
ENERO,VIERNES,20:00 A 20:59,GUAYAS,DAULE,RURAL,0,1,1,OTROS,NO RESPETA LAS SENALES DE TRANSITO,1,5,20,NOCHE,2019,2019-01-01,1,False,233
ENERO,VIERNES,16:00 A 16:59,GUAYAS,DAULE,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,16,TARDE,2019,2019-01-01,1,False,234
ENERO,VIERNES,22:00 A 22:59,LOS RIOS,VENTANAS,RURAL,1,0,1,OTROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,22,NOCHE,2019,2019-01-01,1,False,235
ENERO,VIERNES,23:00 A 23:59,GUAYAS,NARANJITO,RURAL,0,2,2,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,5,23,NOCHE,2019,2019-01-01,2,False,236
ENERO,VIERNES,19:00 A 19:59,MANABI,CHONE,RURAL,0,1,1,CAIDA DE PASAJEROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,19,NOCHE,2019,2019-01-01,1,False,237
ENERO,VIERNES,20:00 A 20:59,GUAYAS,SAMBORONDON,RURAL,0,1,1,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,20,NOCHE,2019,2019-01-01,1,False,238
ENERO,VIERNES,09:00 A 09:59,MANABI,JIPIJAPA,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,9,MANANA,2019,2019-01-01,1,False,239
ENERO,VIERNES,09:00 A 09:59,LOS RIOS,QUEVEDO,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,9,MANANA,2019,2019-01-01,1,False,240
ENERO,VIERNES,13:00 A 13:59,GUAYAS,DURAN,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,13,TARDE,2019,2019-01-01,1,False,241
ENERO,VIERNES,09:00 A 09:59,GUAYAS,MILAGRO,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,9,MANANA,2019,2019-01-01,1,False,242
ENERO,VIERNES,06:00 A 06:59,GUAYAS,GENERAL ANTONIO ELIZALDE,RURAL,0,1,1,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,5,6,MANANA,2019,2019-01-01,1,False,243
ENERO,VIERNES,10:00 A 10:59,GUAYAS,PEDRO CARBO,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,10,MANANA,2019,2019-01-01,0,False,244
ENERO,VIERNES,08:00 A 08:59,GUAYAS,GUAYAQUIL,RURAL,0,1,1,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,5,8,MANANA,2019,2019-01-01,1,False,245
ENERO,VIERNES,02:00 A 02:59,GUAYAS,BALZAR,RURAL,0,0,0,OTROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,5,2,MADRUGADA,2019,2019-01-01,0,False,246
